date,hospital_padronizado,cidade,especialidade,tipo_alerta,count,year,month,day_of_week
2025-06-11,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,UROLOGIA,Agendamentos,18,2025,6,Wednesday
2025-06-12,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,UROLOGIA,Agendamentos,29,2025,6,Thursday
2025-06-13,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,UROLOGIA,Agendamentos,12,2025,6,Friday
2025-06-15,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,UROLOGIA,Agendamentos,4,2025,6,Sunday
2025-06-16,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,UROLOGIA,Agendamentos,14,2025,6,Monday
2025-06-17,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,UROLOGIA,Agendamentos,9,2025,6,Tuesday
2025-06-19,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,UROLOGIA,Agendamentos,20,2025,6,Thursday
2025-06-21,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,UROLOGIA,Agendamentos,9,2025,6,Saturday
2025-06-26,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,UROLOGIA,Agendamentos,18,2025,6,Thursday
2025-06-27,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,UROLOGIA,Agendamentos,7,2025,6,Friday
2025-06-30,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,UROLOGIA,Agendamentos,11,2025,6,Monday
2025-06-02,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,UROLOGIA,Pré 10 dias,10,2025,6,Monday
2025-06-09,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,UROLOGIA,Pré 10 dias,10,2025,6,Monday
2025-06-16,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,UROLOGIA,Pré 10 dias,12,2025,6,Monday
2025-06-30,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,UROLOGIA,Pré 10 dias,11,2025,6,Monday
2025-06-03,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,UROLOGIA,Pré 2 dias,10,2025,6,Tuesday
2025-06-10,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,UROLOGIA,Pré 2 dias,10,2025,6,Tuesday
2025-06-17,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,UROLOGIA,Pré 2 dias,11,2025,6,Tuesday
2025-06-03,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,UROLOGIA,Agendamentos,22,2025,6,Tuesday
2025-06-04,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,UROLOGIA,Agendamentos,12,2025,6,Wednesday
2025-06-05,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,UROLOGIA,Agendamentos,47,2025,6,Thursday
2025-06-06,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,UROLOGIA,Agendamentos,13,2025,6,Friday
2025-06-07,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,UROLOGIA,Agendamentos,13,2025,6,Saturday
2025-06-08,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,UROLOGIA,Agendamentos,12,2025,6,Sunday
2025-06-09,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,UROLOGIA,Agendamentos,3,2025,6,Monday
2025-06-10,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,UROLOGIA,Agendamentos,31,2025,6,Tuesday
2025-06-11,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,UROLOGIA,Agendamentos,33,2025,6,Wednesday
2025-06-12,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,UROLOGIA,Agendamentos,27,2025,6,Thursday
2025-06-17,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,UROLOGIA,Agendamentos,64,2025,6,Tuesday
2025-06-18,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,UROLOGIA,Agendamentos,38,2025,6,Wednesday
2025-06-19,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,UROLOGIA,Agendamentos,36,2025,6,Thursday
2025-06-20,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,UROLOGIA,Agendamentos,43,2025,6,Friday
2025-06-21,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,UROLOGIA,Agendamentos,3,2025,6,Saturday
2025-06-22,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,UROLOGIA,Agendamentos,2,2025,6,Sunday
2025-06-24,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,UROLOGIA,Agendamentos,32,2025,6,Tuesday
2025-06-25,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,UROLOGIA,Agendamentos,24,2025,6,Wednesday
2025-06-26,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,UROLOGIA,Agendamentos,30,2025,6,Thursday
2025-06-27,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,UROLOGIA,Agendamentos,14,2025,6,Friday
2025-06-29,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,UROLOGIA,Agendamentos,23,2025,6,Sunday
2025-06-30,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,UROLOGIA,Agendamentos,17,2025,6,Monday
2025-06-05,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,UROLOGIA,Pré 10 dias,15,2025,6,Thursday
2025-06-06,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,UROLOGIA,Pré 10 dias,13,2025,6,Friday
2025-06-13,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,UROLOGIA,Pré 10 dias,14,2025,6,Friday
2025-06-20,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,UROLOGIA,Pré 10 dias,44,2025,6,Friday
2025-06-27,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,UROLOGIA,Pré 10 dias,15,2025,6,Friday
2025-06-02,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,UROLOGIA,Pré 2 dias,15,2025,6,Monday
2025-06-06,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,UROLOGIA,Pré 2 dias,18,2025,6,Friday
2025-06-13,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,UROLOGIA,Pré 2 dias,26,2025,6,Friday
2025-06-16,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,UROLOGIA,Pré 2 dias,13,2025,6,Monday
2025-06-20,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,UROLOGIA,Pré 2 dias,17,2025,6,Friday
2025-06-27,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,UROLOGIA,Pré 2 dias,31,2025,6,Friday
2025-06-30,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,UROLOGIA,Pré 2 dias,16,2025,6,Monday
2025-06-16,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,UROLOGIA,Agendamentos,10,2025,6,Monday
2025-06-17,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,UROLOGIA,Agendamentos,39,2025,6,Tuesday
2025-06-18,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,UROLOGIA,Agendamentos,29,2025,6,Wednesday
2025-06-19,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,UROLOGIA,Agendamentos,39,2025,6,Thursday
2025-06-20,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,UROLOGIA,Agendamentos,35,2025,6,Friday
2025-06-21,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,UROLOGIA,Agendamentos,23,2025,6,Saturday
2025-06-24,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,UROLOGIA,Agendamentos,75,2025,6,Tuesday
2025-06-25,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,UROLOGIA,Agendamentos,71,2025,6,Wednesday
2025-06-26,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,UROLOGIA,Agendamentos,127,2025,6,Thursday
2025-06-27,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,UROLOGIA,Agendamentos,6,2025,6,Friday
2025-06-28,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,UROLOGIA,Agendamentos,12,2025,6,Saturday
2025-06-29,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,UROLOGIA,Agendamentos,10,2025,6,Sunday
2025-06-30,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,UROLOGIA,Agendamentos,58,2025,6,Monday
2025-06-20,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,UROLOGIA,Pré 10 dias,43,2025,6,Friday
2025-06-23,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,UROLOGIA,Pré 10 dias,5,2025,6,Monday
2025-06-27,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,UROLOGIA,Pré 10 dias,43,2025,6,Friday
2025-06-30,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,UROLOGIA,Pré 10 dias,5,2025,6,Monday
2025-06-20,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,UROLOGIA,Pré 2 dias,54,2025,6,Friday
2025-06-23,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,UROLOGIA,Pré 2 dias,15,2025,6,Monday
2025-06-27,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,UROLOGIA,Pré 2 dias,54,2025,6,Friday
2025-06-30,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,UROLOGIA,Pré 2 dias,15,2025,6,Monday
2025-06-03,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA - PEQUENA CIRURGIA,Agendamentos,11,2025,6,Tuesday
2025-06-04,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA - PEQUENA CIRURGIA,Agendamentos,8,2025,6,Wednesday
2025-06-06,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA - PEQUENA CIRURGIA,Agendamentos,9,2025,6,Friday
2025-06-07,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA - PEQUENA CIRURGIA,Agendamentos,3,2025,6,Saturday
2025-06-09,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA - PEQUENA CIRURGIA,Agendamentos,10,2025,6,Monday
2025-06-12,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA - PEQUENA CIRURGIA,Agendamentos,18,2025,6,Thursday
2025-06-14,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA - PEQUENA CIRURGIA,Agendamentos,9,2025,6,Saturday
2025-06-15,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA - PEQUENA CIRURGIA,Agendamentos,7,2025,6,Sunday
2025-06-17,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA - PEQUENA CIRURGIA,Agendamentos,8,2025,6,Tuesday
2025-06-19,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA - PEQUENA CIRURGIA,Agendamentos,9,2025,6,Thursday
2025-06-25,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA - PEQUENA CIRURGIA,Agendamentos,2,2025,6,Wednesday
2025-06-26,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA - PEQUENA CIRURGIA,Agendamentos,3,2025,6,Thursday
2025-06-28,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA - PEQUENA CIRURGIA,Agendamentos,1,2025,6,Saturday
2025-06-29,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA - PEQUENA CIRURGIA,Agendamentos,8,2025,6,Sunday
2025-06-30,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA - PEQUENA CIRURGIA,Agendamentos,24,2025,6,Monday
2025-06-06,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA - PEQUENA CIRURGIA,Pré 10 dias,8,2025,6,Friday
2025-06-13,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA - PEQUENA CIRURGIA,Pré 10 dias,10,2025,6,Friday
2025-06-20,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA - PEQUENA CIRURGIA,Pré 10 dias,4,2025,6,Friday
2025-06-27,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA - PEQUENA CIRURGIA,Pré 10 dias,1,2025,6,Friday
2025-06-02,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA - PEQUENA CIRURGIA,Pré 2 dias,6,2025,6,Monday
2025-06-09,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA - PEQUENA CIRURGIA,Pré 2 dias,9,2025,6,Monday
2025-06-16,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA - PEQUENA CIRURGIA,Pré 2 dias,9,2025,6,Monday
2025-06-23,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA - PEQUENA CIRURGIA,Pré 2 dias,11,2025,6,Monday
2025-06-30,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA - PEQUENA CIRURGIA,Pré 2 dias,6,2025,6,Monday
2025-06-04,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA CISTOSCOPIA PEQ. CIR.,Agendamentos,13,2025,6,Wednesday
2025-06-06,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA CISTOSCOPIA PEQ. CIR.,Agendamentos,5,2025,6,Friday
2025-06-09,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA CISTOSCOPIA PEQ. CIR.,Agendamentos,5,2025,6,Monday
2025-06-10,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA CISTOSCOPIA PEQ. CIR.,Agendamentos,6,2025,6,Tuesday
2025-06-11,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA CISTOSCOPIA PEQ. CIR.,Agendamentos,5,2025,6,Wednesday
2025-06-13,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA CISTOSCOPIA PEQ. CIR.,Agendamentos,3,2025,6,Friday
2025-06-16,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA CISTOSCOPIA PEQ. CIR.,Agendamentos,3,2025,6,Monday
2025-06-18,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA CISTOSCOPIA PEQ. CIR.,Agendamentos,7,2025,6,Wednesday
2025-06-23,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA CISTOSCOPIA PEQ. CIR.,Agendamentos,2,2025,6,Monday
2025-06-24,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA CISTOSCOPIA PEQ. CIR.,Agendamentos,3,2025,6,Tuesday
2025-06-30,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA CISTOSCOPIA PEQ. CIR.,Agendamentos,4,2025,6,Monday
2025-06-06,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA CISTOSCOPIA PEQ. CIR.,Pré 10 dias,3,2025,6,Friday
2025-06-13,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA CISTOSCOPIA PEQ. CIR.,Pré 10 dias,4,2025,6,Friday
2025-06-20,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA CISTOSCOPIA PEQ. CIR.,Pré 10 dias,5,2025,6,Friday
2025-06-27,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA CISTOSCOPIA PEQ. CIR.,Pré 10 dias,3,2025,6,Friday
2025-06-02,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA CISTOSCOPIA PEQ. CIR.,Pré 2 dias,4,2025,6,Monday
2025-06-09,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA CISTOSCOPIA PEQ. CIR.,Pré 2 dias,9,2025,6,Monday
2025-06-16,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA CISTOSCOPIA PEQ. CIR.,Pré 2 dias,3,2025,6,Monday
2025-06-23,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA CISTOSCOPIA PEQ. CIR.,Pré 2 dias,3,2025,6,Monday
2025-06-30,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA CISTOSCOPIA PEQ. CIR.,Pré 2 dias,5,2025,6,Monday
2025-06-03,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA DISFUNCAO MICCIONAL,Agendamentos,171,2025,6,Tuesday
2025-06-04,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA DISFUNCAO MICCIONAL,Agendamentos,27,2025,6,Wednesday
2025-06-06,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA DISFUNCAO MICCIONAL,Agendamentos,34,2025,6,Friday
2025-06-09,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA DISFUNCAO MICCIONAL,Agendamentos,42,2025,6,Monday
2025-06-10,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA DISFUNCAO MICCIONAL,Agendamentos,87,2025,6,Tuesday
2025-06-12,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA DISFUNCAO MICCIONAL,Agendamentos,29,2025,6,Thursday
2025-06-13,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA DISFUNCAO MICCIONAL,Agendamentos,14,2025,6,Friday
2025-06-16,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA DISFUNCAO MICCIONAL,Agendamentos,178,2025,6,Monday
2025-06-17,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA DISFUNCAO MICCIONAL,Agendamentos,15,2025,6,Tuesday
2025-06-18,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA DISFUNCAO MICCIONAL,Agendamentos,25,2025,6,Wednesday
2025-06-20,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA DISFUNCAO MICCIONAL,Agendamentos,27,2025,6,Friday
2025-06-24,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA DISFUNCAO MICCIONAL,Agendamentos,54,2025,6,Tuesday
2025-06-27,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA DISFUNCAO MICCIONAL,Agendamentos,30,2025,6,Friday
2025-06-30,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA DISFUNCAO MICCIONAL,Agendamentos,13,2025,6,Monday
2025-06-20,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA DISFUNCAO MICCIONAL,Pré 10 dias,34,2025,6,Friday
2025-06-27,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA DISFUNCAO MICCIONAL,Pré 10 dias,33,2025,6,Friday
2025-06-27,HOSPITAL GERAL FORTALEZA,Fortaleza,UROLOGIA DISFUNCAO MICCIONAL,Pré 2 dias,34,2025,6,Friday
2025-06-03,HOSPITAL GERAL FORTALEZA,Fortaleza,USG ORTOPEDIA ESPORTE,Pré 10 dias,3,2025,6,Tuesday
2025-05-30,HOSPITAL GERAL DR CESAR CALS,Fortaleza,AMB ENDOSCOPIA TERAPEUTICA,Pré 2 dias,38,2025,5,Friday
2025-05-30,HOSPITAL DE MESSEJANA,Fortaleza,AMBULATORIO DO SONO,Pré 2 dias,10,2025,5,Friday
2025-05-30,HOSPITAL DE MESSEJANA,Fortaleza,AMBULATORIO POS OPERATORIO,Pré 10 dias,2,2025,5,Friday
2025-05-02,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,ANESTESIOLOGIA,Pré 10 dias,15,2025,5,Friday
2025-05-05,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,ANESTESIOLOGIA,Pré 10 dias,30,2025,5,Monday
2025-05-09,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,ANESTESIOLOGIA,Pré 10 dias,33,2025,5,Friday
2025-05-12,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,ANESTESIOLOGIA,Pré 10 dias,30,2025,5,Monday
2025-05-15,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,ANESTESIOLOGIA,Pré 10 dias,33,2025,5,Thursday
2025-05-16,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,ANESTESIOLOGIA,Pré 10 dias,30,2025,5,Friday
2025-05-19,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,ANESTESIOLOGIA,Pré 10 dias,30,2025,5,Monday
2025-05-21,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,ANESTESIOLOGIA,Pré 10 dias,15,2025,5,Wednesday
2025-05-22,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,ANESTESIOLOGIA,Pré 10 dias,45,2025,5,Thursday
2025-05-23,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,ANESTESIOLOGIA,Pré 10 dias,15,2025,5,Friday
2025-05-26,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,ANESTESIOLOGIA,Pré 10 dias,30,2025,5,Monday
2025-05-28,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,ANESTESIOLOGIA,Pré 10 dias,15,2025,5,Wednesday
2025-05-29,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,ANESTESIOLOGIA,Pré 10 dias,45,2025,5,Thursday
2025-05-30,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,ANESTESIOLOGIA,Pré 10 dias,15,2025,5,Friday
2025-05-02,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,ANESTESIOLOGIA,Pré 2 dias,16,2025,5,Friday
2025-05-05,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,ANESTESIOLOGIA,Pré 2 dias,15,2025,5,Monday
2025-05-06,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,ANESTESIOLOGIA,Pré 2 dias,30,2025,5,Tuesday
2025-05-09,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,ANESTESIOLOGIA,Pré 2 dias,37,2025,5,Friday
2025-05-12,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,ANESTESIOLOGIA,Pré 2 dias,16,2025,5,Monday
2025-05-13,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,ANESTESIOLOGIA,Pré 2 dias,30,2025,5,Tuesday
2025-05-16,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,ANESTESIOLOGIA,Pré 2 dias,55,2025,5,Friday
2025-05-19,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,ANESTESIOLOGIA,Pré 2 dias,16,2025,5,Monday
2025-05-20,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,ANESTESIOLOGIA,Pré 2 dias,30,2025,5,Tuesday
2025-05-23,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,ANESTESIOLOGIA,Pré 2 dias,61,2025,5,Friday
2025-05-26,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,ANESTESIOLOGIA,Pré 2 dias,15,2025,5,Monday
2025-05-27,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,ANESTESIOLOGIA,Pré 2 dias,30,2025,5,Tuesday
2025-05-30,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,ANESTESIOLOGIA,Pré 2 dias,60,2025,5,Friday
2025-05-30,HOSPITAL GERAL FORTALEZA,Fortaleza,ANESTESIOLOGIA,Pré 2 dias,8,2025,5,Friday
2025-05-30,HOSPITAL GERAL FORTALEZA,Fortaleza,ANESTESIOLOGIA - AMBULATORIO DE DOR,Pré 10 dias,23,2025,5,Friday
2025-05-30,HOSPITAL GERAL FORTALEZA,Fortaleza,ANESTESIOLOGIA - TRANSPLANTE,Pré 2 dias,5,2025,5,Friday
2025-05-30,HOSPITAL DE MESSEJANA,Fortaleza,ARRITMOLOGIA,Pré 10 dias,20,2025,5,Friday
2025-05-30,HOSPITAL DE MESSEJANA,Fortaleza,ARRITMOLOGIA,Pré 2 dias,40,2025,5,Friday
2025-05-30,HOSPITAL DE MESSEJANA,Fortaleza,CARDIO ARRITMIA PEDIÁTRICA,Pré 2 dias,9,2025,5,Friday
2025-05-30,HOSPITAL DE MESSEJANA,Fortaleza,CARDIOLOGIA,Pré 10 dias,73,2025,5,Friday
2025-05-30,HOSPITAL DE MESSEJANA,Fortaleza,CARDIOLOGIA,Pré 2 dias,238,2025,5,Friday
2025-05-23,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CARDIOLOGIA,Pré 10 dias,15,2025,5,Friday
2025-05-30,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CARDIOLOGIA,Pré 10 dias,15,2025,5,Friday
2025-05-05,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CARDIOLOGIA,Pré 2 dias,14,2025,5,Monday
2025-05-19,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CARDIOLOGIA,Pré 2 dias,16,2025,5,Monday
2025-05-30,HOSPITAL GERAL DR CESAR CALS,Fortaleza,CARDIOLOGIA,Pré 2 dias,25,2025,5,Friday
2025-05-30,HOSPITAL GERAL FORTALEZA,Fortaleza,CARDIOLOGIA,Pré 10 dias,13,2025,5,Friday
2025-05-30,HOSPITAL GERAL FORTALEZA,Fortaleza,CARDIOLOGIA,Pré 2 dias,24,2025,5,Friday
2025-05-30,HOSPITAL REGIONAL VALE DO JAGUARIBE,Espinho,CARDIOLOGIA,Pré 10 dias,6,2025,5,Friday
2025-05-30,HOSPITAL REGIONAL VALE DO JAGUARIBE,Espinho,CARDIOLOGIA,Pré 2 dias,5,2025,5,Friday
2025-05-23,HOSPITAL SÃO JOSÉ DE DOENÇAS INFECCIOSAS,Fortaleza,CARDIOLOGIA,Pré 10 dias,8,2025,5,Friday
2025-05-30,HOSPITAL SÃO JOSÉ DE DOENÇAS INFECCIOSAS,Fortaleza,CARDIOLOGIA,Pré 10 dias,7,2025,5,Friday
2025-05-05,HOSPITAL SÃO JOSÉ DE DOENÇAS INFECCIOSAS,Fortaleza,CARDIOLOGIA,Pré 2 dias,9,2025,5,Monday
2025-05-30,HOSPITAL DE MESSEJANA,Fortaleza,CARDIOLOGIA - MARCAPASSO,Pré 2 dias,4,2025,5,Friday
2025-05-30,HOSPITAL GERAL DR CESAR CALS,Fortaleza,CARDIOLOGIA / RISCO CIRURGICO,Pré 2 dias,5,2025,5,Friday
2025-05-30,HOSPITAL GERAL FORTALEZA,Fortaleza,CARDIOLOGIA OBSTETRICIA,Pré 2 dias,7,2025,5,Friday
2025-05-30,HOSPITAL DE MESSEJANA,Fortaleza,CARDIOPATIA CONGENITA,Pré 2 dias,21,2025,5,Friday
2025-05-30,HOSPITAL DE MESSEJANA,Fortaleza,CARDIOPEDIATRIA,Pré 10 dias,47,2025,5,Friday
2025-05-30,HOSPITAL DE MESSEJANA,Fortaleza,CARDIOPEDIATRIA,Pré 2 dias,49,2025,5,Friday
2025-05-30,HOSPITAL GERAL FORTALEZA,Fortaleza,CIRURG VASC VARIZES,Pré 10 dias,13,2025,5,Friday
2025-05-30,HOSPITAL GERAL DR CESAR CALS,Fortaleza,CIRURGIA BARIATRICA,Pré 2 dias,13,2025,5,Friday
